COD_EMPRE,NUMERO_CUENTA,DESC_CUENTA,NIVEL_CUENTA,TIPO_CUENTA,SUMA_DETALLE,CUEN_DEPE,TIPO_SALDO,CLASIF_RESUL,CENTRO_COSTO,AGRUPADOR_FLUJOE,MANUAL_CUENTA,AGRUPADOR_FINANCIERO,CUENTA_INACTIVA,DESC_CUENTA2,MOSTRAR_CONSULTA
1004,120301,BIENES INMUEBLES,4,1,1,1203,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,12030102,EDIFICIOS,5,1,1,120301,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1203010201,CENTRO VOCACIONAL RINALDI,6,1,2,12030102,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1203010202,AYAGUALO / RECONSTRUCCION 2001,6,1,2,12030102,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1203010203,REMODELACION IMPRENTA RICALDONE,6,1,2,12030102,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1203010204,OFICINA BODEGAS SANTA TECLA,6,1,2,12030102,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1206,CUENTAS POR COBRAR LARGO PLAZO,3,1,1,12,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,120601,CUENTAS POR COBRAR LARGO PLAZO,4,1,1,1206,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,12060101,CUENTAS POR COBRAR LARGO PLAZO,5,1,1,120601,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1206010101,PROYECTO CASAS,6,1,1,12060101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20601E+11,CASAS / COLONIA MARIA AUXILIADORA,7,1,2,1206010101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20601E+11,CASAS / CASTELNUOVO,7,1,2,1206010101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20601E+11,RESV INCOBRABILIDAD CASAS COL M° AUXILIADORA (R),7,1,2,1206010101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20601E+11,RESV INCOBRABILIDAD CASAS COL CASTELNOUVO (R),7,1,2,1206010101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20601E+11,CASAS CASTELNUOVO,7,1,1,1206010101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20601E+13,CASA# 3 - MARTA ELIZABETH LOPEZ DE ALFARO,8,1,2,1.20601E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20601E+13,CASA#4 - ROLANDO ULISES HERNANDEZ,8,1,2,1.20601E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20601E+13,CASA# 6 - LUIS FELIPE TORRENTO,8,1,2,1.20601E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20601E+13,CASA# 7 - TONY ERNESTO LOPEZ INTERIANO,8,1,2,1.20601E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20601E+13,CASA#8 - LAURA ELIZABETH GUTIERREZ ROBLES,8,1,2,1.20601E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20601E+13,CASA#10 - RIGOBERTO CASTILLO MARTINEZ,8,1,2,1.20601E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20601E+13,CASA#15 - ROBERTO BERMUDEZ MEDINA,8,1,2,1.20601E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20601E+13,CASA#16 - MARIA GUADALUPE LARIOS DE GALVEZ,8,1,2,1.20601E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20601E+13,CASA#17 - RAFAEL CHONG DIAZ,8,1,2,1.20601E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20601E+13,CASA#19 - CARLOS MIGUEL NAVARRO ESPINO,8,1,2,1.20601E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1206010103,LOTES AYAGUALO,6,1,1,12060101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20601E+11,CANDIDA LUZ VASQUEZ DE ZALDA¥A,7,1,2,1206010103,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20601E+11,JESUS FRANCISCO CRUZ GONZALEZ,7,1,2,1206010103,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20601E+11,GUADALUPE BERNAL HERNANDEZ,7,1,2,1206010103,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1206010104,PRESTAMOS A CASAS SALESIANAS ,6,1,1,12060101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20601E+11,ITR - PRESTAMO POR PISCINA Y TORNO ,7,1,2,1206010104,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1207,INVERSIONES PERMANENTES,3,1,1,12,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,120701,INVERSIONES PERMANENTES,4,1,1,1207,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,12070101,INVERSIONES PERMANENTES,5,1,1,120701,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1207010101,ACCIONES,6,1,1,12070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20701E+11,CLUB SALINITAS,7,1,2,1207010101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20701E+11,GRUPO SALTEX SA DE CV,7,1,1,1207010101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20701E+13,MATERIALES SALTEX SA,8,1,2,1.20701E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20701E+13,HORIZONTES DEL NORTE SA DE CV,8,1,2,1.20701E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20701E+13,CEMENTO DE EL SALVADOR SA DE CV,8,1,2,1.20701E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20701E+11,CEMENTO DE EL SALVADOR SA DE CV,7,1,2,1207010101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20701E+11,PASTOR CARLOS SA DE CV,7,1,2,1207010101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20701E+11,AGRICOLA ORLONA SA DE CV,7,1,2,1207010101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20701E+11,AGRICOLA CHUCUMBA SA DE CV,7,1,2,1207010101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20701E+11,AGRICOLA TECOMAPA SA DE CV,7,1,2,1207010101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20701E+11,BALTAZAR TULIO SA DE CV,7,1,2,1207010101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20701E+11,IRVING JUDAZ SA DE CV,7,1,2,1207010101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.20701E+11,NUMA CIPRIANO SA DE CV,7,1,2,1207010101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1209,OTROS ACTIVOS,3,1,1,12,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,120901,DEPÓSITOS EN GARANTÍA,4,1,1,1209,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,12090101,INSTITUCIONES DE SERVICIOS,5,1,1,120901,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1209010101,LIBRERIA SALESIANA / CAESS,6,1,2,12090101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1209010102,LIBRERIA SALESIANA / OXGASA,6,1,2,12090101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1209010103,BANCO SALVADOREÑO,6,1,2,12090101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1209010104,PROYECTOS / CONTENEDORES,6,1,2,12090101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2,PASIVO,1,2,1,                  ,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21,PASIVO CORRIENTE,2,2,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2101,PRESTAMOS Y SOBREGIROS BANCARIOS,3,2,1,21,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,210101,PRESTAMOS Y SOBREGIROS BANCARIOS,4,2,1,2101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21010101,SOBREGIROS BANCARIOS,5,2,2,210101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2102,CUENTAS POR PAGAR COMERCIALES,3,2,1,21,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,210201,PROVEEDORES LOCALES Y DEL EXTERIOR,4,2,1,2102,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21020101,PROVEEDORES LOCALES,5,2,2,210201,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21020102,PROVEEDORES DEL EXTERIOR,5,2,1,210201,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2103,CUENTAS POR PAGAR NO COMERCIALES,3,2,1,21,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,210301,CUOTAS PATRONALES Y LABORALES,4,2,1,2103,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21030101,CUOTA PATRONAL ISSS ( SALUD ),5,2,2,210301,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21030102,CUOTAS  PATRONALES PREVISIONALES,5,2,1,210301,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2103010201,CUOTA PATRONAL / AFP CRECER,6,2,2,21030102,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2103010202,CUOTA PATRONAL / AFP CONFIA,6,2,2,21030102,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2103010203,CUOTA PATRONAL / UPISSS,6,2,2,21030102,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21030103,RETENCIONES ISSS ( SALUD ),5,2,2,210301,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21030104,RETENCIONES LABORALES PREVISIONALES,5,2,1,210301,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2103010401,RETENCIONES / AFP CRECER,6,2,2,21030104,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2103010402,RETENCIONES / AFP CONFIA,6,2,2,21030104,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2103010403,RETENCIONES / UPISSS,6,2,2,21030104,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21030105,INSAFORP,5,2,2,210301,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,210302,RETENCIONES RENTA Y OTRAS,4,2,1,2103,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21030201,RETENCIONES IMPUESTO SOBRE LA RENTA,5,2,2,210302,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21030204,OTRAS RETENCIONES,5,2,1,210302,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2103020401,GARANTIA DE PROYECTO GVA - G004/2008,6,2,2,21030204,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,210303,ACREEDORES VARIOS,4,2,1,2103,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21030301,ENERGIA ELÉCTRICA,5,2,2,210303,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21030302,SERVICIO TELEFONICO ,5,2,2,210303,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21030304,SUMINISTRO DE AGUA,5,2,2,210303,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21030306,HONORARIOS,5,2,2,210303,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21030307,OTROS ACREEDORES,5,2,2,210303,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,210304,IMPUESTOS Y CONTRIBUCIONES,4,2,1,2103,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21030401,IMPUESTOS MUNICIPALES,5,2,2,210304,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21030402,OTROS IMPUESTOS,5,2,2,210304,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,210305,DOCUMENTOS POR PAGAR,4,2,1,2103,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21030501,TELECOM,5,2,2,210305,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,210306,SUELDOS POR PAGAR,4,2,1,2103,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21030601,PLANILLAS POR PAGAR,5,2,2,210306,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2104,REMUNERACIÓN Y PRESTACIONES POR PAGAR,3,2,1,21,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,210402,PRESTACIONES LABORALES,4,2,1,2104,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21040201,AGUINALDOS,5,2,2,210402,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21040202,VACACIONES,5,2,2,210402,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21040204,INDEMNIZACIONES,5,2,2,210402,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2106,INGRESOS ANTICIPADOS,3,2,1,21,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,210601,INGRESOS ANTICIPADOS,4,2,1,2106,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21060110,CASAS DE RETIRO,5,2,1,210601,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2106011001,VENTAS / CASA EJERCICIOS AYAGUALO,6,2,2,21060110,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21060111,LIBRERIA,5,2,1,210601,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2106011101,LIBRERIA CENTRAL,6,2,2,21060111,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2106011102,LIBRERIA METROCENTRO,6,2,2,21060111,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21060112,OFICINA CENTRAL,5,2,1,210601,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2106011201,VENTAS ANTICIPADAS DE CLIENTES,6,2,2,21060112,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2107,CUENTAS POR LIQUIDAR,3,2,1,21,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,210701,CUENTAS POR LIQUIDAR,4,2,1,2107,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21070101,CUENTAS POR LIQUIDAR,5,2,1,210701,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2107010101,OFICINA DE PROYECTOS / SS,6,2,2,21070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2107010102,FONDO DE PASTORAL,6,2,2,21070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2107010103,NOTAS DE ABONO BANCO DE COMERCIO,6,2,1,21070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2.10701E+11,CDB / BC / AYAGUALO / 010717-0,7,2,2,2107010103,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2.10701E+11,CDB / BC / IVA / 090078-4,7,2,2,2107010103,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2107010104,REGULACION EJERCICIOS ANTERIOS,6,2,2,21070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2107010105,SEGUNDO CABRERA / IMPRENTA RICALDONE,6,2,2,21070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2107010106,CUENTAS POR LIQUIDAR,6,2,2,21070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2107010107,ARSALVADOR CANJURA,6,2,2,21070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2107010108,CAJAS CHICAS POR LIQUIDAR,6,2,2,21070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,210702,TRANSITORIO,4,2,1,2107,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21070201,FONDOS AJENOS,5,2,1,210702,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2107020104,FONDOS AJENOS EN CUSTODIA,6,2,2,21070201,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2107020105,FONDO DAMNIFICADOS / TERREMOTOS,6,2,2,21070201,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2107020107,FONDO DE REUNION DE CONJUNTO,6,2,2,21070201,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2107020108,VIA DON BOSCO -ENCUENTRO CONTINENTAL NOV 13,6,2,2,21070201,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2107020109,P. SALVATORE CAFARELLI,6,2,2,21070201,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2107020110,AYUDA P. RENE TORRES,6,2,2,21070201,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21070202,PROYECTOS,5,2,1,210702,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2107020201,PROYECTO JTM,6,2,2,21070202,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21070210,ECONOMATO / OFICINA,5,2,1,210702,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2107021001,PROYECTOS CTA 23-01-10319-3 BANCO,6,2,2,21070210,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2107021002,PROYECTOS CTA 23-01-10320-7 BANCO,6,2,2,21070210,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2107021003,PROYECTOS CTA 2340003333 BANCO,6,2,2,21070210,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2107021004,BECAS ESTUDIO - SANTA ANA,6,2,2,21070210,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2108,CUENTAS POR PAGAR CASAS SALESIANAS,3,2,1,21,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,210801,CASAS SALESIANAS EL SALVADOR,4,2,1,2108,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21080101,OFICINAS CENTRALES,5,2,1,210801,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2108010101,CRESCO / FONDO COMUN,6,2,2,21080101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2108010102,CENTRO VOCACIONAL RINALDI,6,2,2,21080101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2108010104,COLEGIO DON BOSCO,6,2,2,21080101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2108010111,CASA DE EJERCICIOS DE AYAGUALO \FCOMUN,6,2,2,21080101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2108010115,OFICINA CENTRAL - CASA SALUD ,6,2,2,21080101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2108010116,LIBRERIA SALESIANA,6,2,2,21080101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21080102,PROYECTO VIA DON BOSCO,5,2,2,210801,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21080107,COLEGIO SANTA CECILIA,5,2,2,210801,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21080108,COLEGIO SAN JOSE,5,2,2,210801,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21080109,INSTITUTO TECNICO RICALDONE,5,2,2,210801,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21080110,PARROQUIA MARIA AUXILIADORA,5,2,2,210801,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21080113,IMPRENTA Y OFFSET RICALDONE,5,2,2,210801,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21080122,FUNDACION SALVADOR DEL MUNDO (FUSALMO),5,2,2,210801,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,210802,CASAS SALESIANAS GUATEMALA,4,2,1,2108,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21080209,ECONOMATO SALESIANO,5,2,1,210802,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2108020901,OFICINA CENTRAL - GUATEMALA,6,2,2,21080209,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,210803,CASAS SALESIANAS HONDURAS,4,2,1,2108,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21080309,OFICINA CENTRAL - HONDURAS,5,2,2,210803,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,210804,CASAS SALESIANAS NICARAGUA,4,2,1,2108,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21080409,OFICINA CENTRAL - NICARAGUA,5,2,2,210804,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,210805,CASAS SALESIANAS COSTA RICA,4,2,1,2108,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21080509,OFICINA CENTRAL - COSTA RICA,5,2,2,210805,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,210806,CASAS SALESIANAS DE PANAMA,4,2,1,2108,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21080609,OFICINA CENTRAL - PANAMA,5,2,2,210806,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2109,IVA POR LIQUIDAR,3,2,1,21,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,210901,IVA POR PAGAR,4,2,1,2109,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21090101,DEBITO FISCAL,5,2,2,210901,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21090102,RETENCION IVA 1%,5,2,2,210901,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21090103,IVA POR PAGAR DEL MES,5,2,2,210901,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21090105,RETENCION IVA 13%,5,2,2,210901,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2110,DONACIONES EN ADMINISTRACIÓN,3,2,1,21,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,211001,DONACIONES RESTRINGIDAS,4,2,1,2110,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21100101,PROYECTOS,5,2,1,211001,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2110010101,PROYECTO JTM,6,2,2,21100101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2110010102,PROYECTO GVA - G004/2008,6,2,2,21100101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2110010103,PROYECTOS VARIOS JYD - AACID,6,2,2,21100101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2110010104,PROYECTO  AECID 11 PR1-0195,6,2,2,21100101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2110010105,DONACIONES A CASAS SALESIANAS,6,2,2,21100101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2110010106,PROYECTO VIA DON BOSCO,6,2,2,21100101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2110010107,OIL NACIONAL,6,2,2,21100101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2110010108,PROYECTO INSPI,6,2,2,21100101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,211002,DONACIONES NO RESTRINGIDAS,4,2,1,2110,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21100201,PROYECTOS DIVERSOS  - CASAS SALESIANAS,5,2,2,211002,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,21100202,BECAS DON BOSCO MISSION - CANADA,5,2,2,211002,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,22,PASIVO NO CORRIENTE,2,2,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2204,OTROS PASIVOS A LARGO PLAZO,3,2,1,22,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,220401,OTROS PASIVOS,4,2,1,2204,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,22040101,OTROS PASIVOS,5,2,1,220401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2204010101,INSPECTORIA DE CENTRO AMERICA,6,2,2,22040101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2204010102,MARIA VICTORIA MONICO GOMEZ,6,2,2,22040101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2204010103,DEPOSITO DE CASAS PROYCASTELNUOVO,6,2,2,22040101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2204010104,DEPOSITO EN GARANTIA,6,2,1,22040101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2.20401E+11,DEPOSITO EN GARANTIA/ PACIFICO ANTONIO CHAVEZ,7,2,2,2204010104,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2.20401E+11,DEPOSITO EN GARANTIA/ FEDISAL,7,2,2,2204010104,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2.20401E+11,DEPOSITO EN GARANTIA/ SERGIO MIGUEL GARCIA,7,2,2,2204010104,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2.20401E+11,DEPOSITO EN GARANTIA/ MIGUEL ANGEL ANAYA ANAYA,7,2,2,2204010104,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2.20401E+11,DEPOSITO EN GARANTIA/ CARLOS ANTONIO ARIAS,7,2,2,2204010104,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
